epoch,train_loss,train_acc,train_precision,train_recall,train_f1,val_loss,val_acc,val_precision,val_recall,val_f1
31,0.008596599268837032,0.9958896657331103,0.9986884290294374,0.9953811294445736,0.9970320365466873,0.14117509225165598,0.9710276143051154,0.9778557926005941,0.9789132197891321,0.9783842204809511
32,0.00757910294860928,0.9969172492998327,0.9990098721570226,0.9965431094585173,0.9977749661882117,0.15747186694124887,0.9684925305568131,0.9671349059104161,0.9864828331981617,0.9767130620985011
33,0.00885218852328412,0.9963127883782313,0.9988054657226932,0.9958749709504997,0.997338065661047,0.1678672443389713,0.9685830692621096,0.9723971593193086,0.980940794809408,0.9766502927124688
34,0.0076369012389595516,0.9968165058128992,0.9990097279664473,0.9963978619567744,0.9977020855754967,0.18200581951027775,0.9665912177455862,0.9642055210672302,0.9867531765341985,0.9753490547130736
35,0.007815579417780999,0.9965142753520985,0.9989220684632192,0.9960492679525912,0.9974835997614511,0.12534357763984746,0.971661385242191,0.9749296152299236,0.9829683698296837,0.9789324897354782
36,0.00745789437118954,0.9968366545102859,0.9991551347414421,0.99628166395538,0.9977163304193516,0.19689358681113464,0.9693073789044817,0.9752255284771779,0.9790483914571506,0.9771332209106239
37,0.0076752523842938646,0.9967560597207391,0.9988062308924152,0.9965140599581688,0.9976588288327589,0.15648318597983285,0.9668628338614758,0.964956360751124,0.9863476615301433,0.9755347593582888
38,0.009272322830995557,0.9963933831677783,0.9987474876933384,0.9960492679525912,0.9973965529779653,0.1363581062155058,0.9699411498415572,0.979636166168884,0.9753987564206542,0.9775128691411542
39,0.007889255817053674,0.996695613628579,0.9987480347056426,0.9964850104578201,0.9976152392031409,0.12833008705968502,0.9684925305568131,0.9767378955910198,0.9762097864287645,0.9764737696051919
40,0.007554852073519562,0.9969172492998327,0.9989517514486213,0.9966012084592145,0.9977750956127213,0.1360417963573443,0.9673155273879583,0.967947865407634,0.9837793998377939,0.9757994234765703
41,0.008063159103978368,0.996615018839032,0.9990385175689063,0.9960783174529398,0.9975562214528846,0.13713380481315082,0.9728383884110458,0.9757372654155496,0.9839145715058124,0.9798088571813165
42,0.006142569419929621,0.9974008180371139,0.9990396088588807,0.9972112479665349,0.9981245911172494,0.13478188740952493,0.9721140787686736,0.9711589580010632,0.9876993782103272,0.9793593352097574
43,0.006496057943490138,0.9973403719449537,0.9990104772991851,0.9971531489658377,0.9980809490579204,0.20788398299619434,0.955273879583522,0.9659827213822895,0.9672884563395512,0.9666351479130082
44,0.006763344107770355,0.9972597771554069,0.9990103620910467,0.9970369509644434,0.998022681011922,0.1700163817682293,0.9665912177455862,0.9672915835660152,0.9833738848337389,0.9752664387693545
45,0.00674624254866419,0.9975418589188209,0.9989817293145583,0.9974726934696723,0.9982266410837839,0.14296006801328676,0.9669533725667723,0.9661938220867029,0.9851311165179778,0.9755705776052473
46,0.006589528722522439,0.9972799258527936,0.9988942237741889,0.9971821984661864,0.9980374769221824,0.18947940499194824,0.9640561339972838,0.974129757551131,0.972154636388213,0.9731411947770787
47,0.007244035262188694,0.9974814128266608,0.9988364990255679,0.9975307924703695,0.9981832187549962,0.18466695294826801,0.9671344499773653,0.978116079923882,0.9726953230602866,0.9753981701118265
48,0.006694185723634891,0.9971590336684734,0.9988359572796321,0.997066000464792,0.9979501940773693,0.14637008882556693,0.9687641466727026,0.9798612056062049,0.9733711814003785,0.9766054112700888
49,0.006422472750386697,0.9974814128266608,0.9989235737351991,0.9974436439693237,0.9981830603078623,0.15176439672201797,0.9703938433680398,0.9725972463574388,0.9835090565017572,0.9780227165804154
50,0.005685242397690999,0.9978440893796217,0.9992725579771292,0.9976179409714153,0.9984445639691238,0.15526273237100438,0.9703033046627433,0.9675925925925926,0.9887807515544742,0.9780719347506351
